game_id,season_id,year,phase,date,home_team,away_team,home_win,home_win_rate_10,home_runs_scored_10,home_runs_allowed_10,away_win_rate_10,away_runs_scored_10,away_runs_allowed_10,home_starter_ERA,home_starter_WHIP,home_starter_FIP,away_starter_ERA,away_starter_WHIP,away_starter_FIP,home_bullpen_ERA,home_bullpen_WHIP,away_bullpen_ERA,away_bullpen_WHIP,home_lineup_OPS,home_lineup_OBP,home_lineup_SLG,away_lineup_OPS,away_lineup_OBP,away_lineup_SLG,win_rate_diff,runs_scored_diff,run_diff_10,starter_ERA_diff,starter_WHIP_diff,starter_FIP_diff,lineup_OPS_diff,lineup_OBP_diff,lineup_SLG_diff,bullpen_ERA_diff,bullpen_WHIP_diff
BhoHG,CPBL-2022-dG,2022,一軍,2022-06-16,味全龍,樂天桃猿,0,0.4,2.8,3.8,0.4,2.8,3.1,2.468,1.306,3.154,6.3,1.4,2.322,2.1626666666666665,1.0926666666666667,1.3954,0.7934,0.6494444444444444,0.30400000000000005,0.34555555555555556,0.7281111111111112,0.33466666666666667,0.39366666666666666,0.0,0.0,-0.6999999999999997,-3.832,-0.09399999999999986,0.8319999999999999,-0.07866666666666677,-0.03066666666666662,-0.048111111111111104,0.7672666666666665,0.2992666666666667
Redck,CPBL-2022-dG,2022,一軍,2022-06-16,富邦悍將,統一7-ELEVEn獅,1,0.3,2.6,3.9,0.8,4.1,2.4,6.203,1.784,4.136,2.765,1.319,3.917,2.755,1.163,3.616,1.7145000000000001,0.6618888888888889,0.323,0.339,0.714,0.3281111111111111,0.38566666666666666,-0.5,-1.4999999999999996,-2.9999999999999996,3.438,0.4650000000000001,0.2190000000000003,-0.05211111111111111,-0.005111111111111066,-0.046666666666666634,-0.8610000000000002,-0.5515000000000001
kOZc6,CPBL-2022-dG,2022,一軍,2022-06-15,中信兄弟,富邦悍將,1,0.4,3.3,4.3,0.4,2.8,3.2,3.414,1.276,2.191,1.964,0.982,2.686,2.3365,0.721,4.1273333333333335,1.5783333333333334,0.6487777777777778,0.325,0.32355555555555554,0.6712222222222223,0.33166666666666667,0.33955555555555555,0.0,0.5,-0.5999999999999996,1.4500000000000002,0.29400000000000004,-0.4950000000000001,-0.02244444444444449,-0.006666666666666654,-0.016000000000000014,-1.7908333333333335,-0.8573333333333334
nATdj,CPBL-2022-dG,2022,一軍,2022-06-15,味全龍,樂天桃猿,0,0.5,3.3,3.7,0.3,3.1,4.0,1.5,1.167,2.789,2.377,1.094,3.028,6.3695,2.203,0.3855,0.81,0.6556666666666666,0.31522222222222224,0.34044444444444444,0.764888888888889,0.3606666666666667,0.4043333333333334,0.2,0.19999999999999973,0.49999999999999956,-0.8769999999999998,0.07299999999999995,-0.23899999999999988,-0.10922222222222233,-0.045444444444444454,-0.06388888888888894,5.984,1.3929999999999998
3albP,CPBL-2022-dG,2022,一軍,2022-06-14,中信兄弟,樂天桃猿,0,0.4,3.7,4.5,0.3,3.1,4.1,2.011,1.101,2.771,2.786,1.19,1.979,3.306,1.133,1.9353333333333333,1.0073333333333334,0.6655555555555556,0.3377777777777778,0.3277777777777778,0.8693333333333333,0.39244444444444443,0.47700000000000004,0.10000000000000003,0.6000000000000001,0.19999999999999973,-0.7749999999999999,-0.08899999999999997,0.7919999999999998,-0.20377777777777772,-0.05466666666666664,-0.14922222222222226,1.3706666666666667,0.1256666666666666
YscOY,CPBL-2022-dG,2022,一軍,2022-06-14,統一7-ELEVEn獅,味全龍,1,0.8,4.6,2.4,0.5,3.3,4.2,3.649,1.27,4.257,2.5,1.389,4.678,3.16375,1.4715,2.981666666666667,1.0866666666666667,0.6657777777777778,0.31255555555555553,0.35333333333333333,0.6284444444444444,0.2985555555555555,0.3297777777777778,0.30000000000000004,1.2999999999999998,3.1,1.149,-0.119,-0.42100000000000026,0.03733333333333344,0.014000000000000012,0.023555555555555552,0.18208333333333293,0.38483333333333336
bvkey,CPBL-2022-dG,2022,一軍,2022-06-13,富邦悍將,統一7-ELEVEn獅,0,0.5,3.2,2.2,0.7,3.7,3.1,1.5,0.667,2.289,3.0,1.091,2.88,2.556,1.044,4.875,1.2859999999999998,0.6930000000000001,0.332,0.361,0.6998888888888889,0.33699999999999997,0.3627777777777778,-0.19999999999999996,-0.5,0.3999999999999999,-1.5,-0.42399999999999993,-0.5909999999999997,-0.006888888888888833,-0.004999999999999949,-0.0017777777777778225,-2.319,-0.24199999999999977
WWoBq,CPBL-2022-dG,2022,一軍,2022-06-12,中信兄弟,味全龍,0,0.5,4.5,4.1,0.5,3.5,4.6,2.455,0.935,1.525,3.91,1.2,2.791,2.6740000000000004,0.9516,2.328,1.397,0.7236666666666667,0.3615555555555556,0.3621111111111111,0.6366666666666667,0.2946666666666667,0.3418888888888889,0.0,1.0,1.5,-1.455,-0.2649999999999999,-1.266,0.08699999999999997,0.06688888888888889,0.020222222222222197,0.34600000000000053,-0.4454
N3vd7,CPBL-2022-dG,2022,一軍,2022-06-11,樂天桃猿,統一7-ELEVEn獅,0,0.3,3.0,4.0,0.7,4.0,2.9,2.362,1.125,2.747,1.575,1.175,2.122,1.0,0.6666666666666666,2.2403333333333335,1.2083333333333333,0.7768888888888889,0.36,0.41688888888888886,0.6782222222222223,0.32855555555555555,0.3496666666666667,-0.39999999999999997,-1.0,-2.1,0.7870000000000001,-0.050000000000000044,0.625,0.09866666666666657,0.03144444444444444,0.06722222222222218,-1.2403333333333335,-0.5416666666666666
qORwO,CPBL-2022-dG,2022,一軍,2022-06-10,中信兄弟,味全龍,1,0.4,4.1,4.6,0.5,3.6,4.7,2.562,1.161,2.158,2.333,1.278,3.196,3.6,1.333,,,0.7361111111111112,0.36477777777777776,0.37166666666666665,0.6682222222222223,0.3223333333333333,0.3457777777777778,-0.09999999999999998,0.49999999999999956,0.6000000000000001,0.22899999999999965,-0.11699999999999999,-1.0380000000000003,0.06788888888888889,0.04244444444444445,0.02588888888888885,,
c2Ftc,CPBL-2022-dG,2022,一軍,2022-06-10,富邦悍將,統一7-ELEVEn獅,1,0.5,3.8,2.7,0.8,4.2,2.8,0.0,0.857,2.979,1.8,0.8,5.322,2.7953333333333332,1.0946666666666667,3.2725,1.84175,0.6452222222222223,0.3257777777777778,0.31922222222222224,0.6678888888888889,0.3217777777777778,0.3462222222222222,-0.30000000000000004,-0.40000000000000036,-0.3000000000000007,-1.8,0.05699999999999994,-2.343,-0.022666666666666613,0.0040000000000000036,-0.02699999999999997,-0.47716666666666674,-0.7470833333333333
lmaT8,CPBL-2022-dG,2022,一軍,2022-06-09,樂天桃猿,中信兄弟,1,0.3,3.3,3.9,0.4,4.0,4.5,1.946,1.324,3.095,2.146,1.093,2.903,0.422,0.8025,3.608,1.1926666666666668,0.7265555555555555,0.34688888888888886,0.3794444444444445,0.778,0.39055555555555554,0.38755555555555554,-0.10000000000000003,-0.7000000000000002,-0.10000000000000009,-0.19999999999999996,0.2310000000000001,0.19200000000000017,-0.051444444444444515,-0.04366666666666669,-0.008111111111111069,-3.186,-0.3901666666666668
YxfpE,CPBL-2022-dG,2022,一軍,2022-06-06,統一7-ELEVEn獅,樂天桃猿,1,0.8,4.3,2.8,0.4,3.8,4.2,2.979,1.366,4.012,2.829,1.257,1.779,3.5890000000000004,1.4953333333333332,0.0,0.5,0.6978888888888889,0.3302222222222222,0.36744444444444446,0.7853333333333334,0.3783333333333333,0.4073333333333333,0.4,0.5,1.9000000000000004,0.1499999999999999,0.10900000000000021,2.2329999999999997,-0.08744444444444455,-0.048111111111111104,-0.03988888888888886,3.5890000000000004,0.9953333333333332
YRMri,CPBL-2022-dG,2022,一軍,2022-06-05,味全龍,統一7-ELEVEn獅,0,0.6,3.7,4.2,0.7,3.6,2.9,3.827,1.181,2.626,3.682,1.5,3.19,4.51625,1.7325,1.244,1.0996666666666666,0.6717777777777778,0.3227777777777778,0.3491111111111111,0.6638888888888889,0.33222222222222225,0.33166666666666667,-0.09999999999999998,0.10000000000000009,-1.2000000000000002,0.14500000000000002,-0.31899999999999995,-0.5640000000000001,0.007888888888888945,-0.009444444444444478,0.01744444444444443,3.2722500000000005,0.6328333333333334
w1vXd,CPBL-2022-dG,2022,一軍,2022-06-05,富邦悍將,中信兄弟,1,0.4,3.4,3.2,0.4,4.5,4.5,3.673,1.265,3.469,2.485,1.178,2.22,1.678,1.231,2.4605,0.8140000000000001,0.5800000000000001,0.303,0.27699999999999997,1.112111111111111,0.4744444444444445,0.6377777777777778,0.0,-1.1,0.19999999999999973,1.1880000000000002,0.08699999999999997,1.2489999999999997,-0.532111111111111,-0.1714444444444445,-0.3607777777777778,-0.7825000000000002,0.41700000000000004
jvQcH,CPBL-2022-dG,2022,一軍,2022-06-04,味全龍,統一7-ELEVEn獅,1,0.5,3.7,4.7,0.8,4.0,2.7,5.062,1.5,2.841,4.065,1.323,4.187,2.7906666666666666,1.264,3.2984999999999998,1.7469999999999999,0.6218888888888888,0.3032222222222222,0.31866666666666665,0.63,0.30377777777777776,0.3262222222222222,-0.30000000000000004,-0.2999999999999998,-2.3,0.9969999999999999,0.17700000000000005,-1.346,-0.00811111111111118,-0.0005555555555555314,-0.007555555555555538,-0.5078333333333331,-0.4829999999999999
mlupw,CPBL-2022-dG,2022,一軍,2022-06-04,富邦悍將,樂天桃猿,1,0.4,3.9,3.5,0.5,4.8,4.1,3.032,1.138,3.058,2.177,1.016,2.59,3.8845,1.4425,4.5,2.0,0.6225555555555555,0.31677777777777777,0.30566666666666664,0.8101111111111111,0.3853333333333333,0.4246666666666667,-0.09999999999999998,-0.8999999999999999,-0.30000000000000027,0.855,0.12199999999999989,0.46799999999999997,-0.1875555555555556,-0.06855555555555554,-0.11900000000000005,-0.6154999999999999,-0.5575000000000001
zJMaF,CPBL-2022-dG,2022,一軍,2022-06-03,味全龍,統一7-ELEVEn獅,0,0.6,4.4,5.2,0.7,4.0,3.0,2.489,1.34,3.122,3.808,1.269,3.507,5.4,1.7810000000000001,3.0220000000000002,1.4045,0.6226666666666667,0.30800000000000005,0.31455555555555553,0.6439999999999999,0.3118888888888889,0.33222222222222225,-0.09999999999999998,0.40000000000000036,-1.7999999999999998,-1.319,0.07100000000000017,-0.38500000000000023,-0.021333333333333204,-0.0038888888888888307,-0.01766666666666672,2.378,0.37650000000000006
2X0NM,CPBL-2022-dG,2022,一軍,2022-06-03,中信兄弟,樂天桃猿,0,0.5,5.1,3.9,0.5,4.3,3.9,1.714,1.024,2.051,2.032,1.355,2.896,2.7828,0.992,2.1186666666666665,1.2963333333333333,0.7466666666666667,0.37388888888888894,0.3728888888888889,0.7198888888888889,0.3363333333333334,0.38355555555555554,0.0,0.7999999999999998,0.7999999999999998,-0.31800000000000006,-0.33099999999999996,-0.8449999999999998,0.02677777777777779,0.037555555555555564,-0.010666666666666658,0.6641333333333335,-0.30433333333333334
XGrhC,CPBL-2022-dG,2022,一軍,2022-06-02,富邦悍將,味全龍,0,0.4,4.0,4.1,0.5,4.7,5.7,4.226,1.435,3.905,5.17,1.085,3.76,3.0850000000000004,1.407333333333333,4.2195,1.6145,0.6171111111111112,0.3001111111111111,0.3171111111111111,0.6625555555555556,0.3148888888888889,0.34800000000000003,-0.09999999999999998,-0.7000000000000002,0.9000000000000004,-0.944,0.3500000000000001,0.14500000000000002,-0.0454444444444444,-0.014777777777777779,-0.03088888888888891,-1.1344999999999996,-0.20716666666666694
NoMrW,CPBL-2022-dG,2022,一軍,2022-06-01,富邦悍將,統一7-ELEVEn獅,0,0.4,3.8,4.1,0.7,3.9,2.8,2.5,1.25,2.844,3.164,1.336,3.942,1.4863333333333333,1.295,1.8372,1.4449999999999998,0.5856666666666667,0.2982222222222222,0.28744444444444445,0.6819999999999999,0.33699999999999997,0.3448888888888889,-0.29999999999999993,-0.10000000000000009,-1.4,-0.6640000000000001,-0.08600000000000008,-1.0980000000000003,-0.09633333333333327,-0.038777777777777744,-0.057444444444444465,-0.35086666666666666,-0.1499999999999999
1sFTL,CPBL-2022-dG,2022,一軍,2022-05-31,中信兄弟,味全龍,0,0.6,5.1,3.6,0.4,4.3,6.3,3.774,1.258,3.348,2.077,1.231,5.045,4.5705,1.3745,2.6845,1.3712499999999999,0.7317777777777779,0.3622222222222222,0.3695555555555556,0.7021111111111111,0.3561111111111111,0.34611111111111115,0.19999999999999996,0.7999999999999998,3.4999999999999996,1.697,0.026999999999999913,-1.697,0.02966666666666673,0.006111111111111123,0.023444444444444434,1.8860000000000001,0.003250000000000197
ckyyY,CPBL-2022-dG,2022,一軍,2022-05-31,富邦悍將,統一7-ELEVEn獅,0,0.4,3.7,4.1,0.7,4.0,3.0,2.189,0.811,2.392,1.636,1.273,2.395,2.52425,1.63475,1.802,1.208,0.6699999999999999,0.32711111111111113,0.3426666666666667,0.6835555555555556,0.32966666666666666,0.354,-0.29999999999999993,-0.2999999999999998,-1.3999999999999995,0.5530000000000002,-0.46199999999999986,-0.0030000000000001137,-0.013555555555555654,-0.002555555555555533,-0.011333333333333306,0.7222499999999998,0.42674999999999996
Tsrc2,CPBL-2022-dG,2022,一軍,2022-05-29,中信兄弟,味全龍,1,0.5,4.3,3.8,0.4,4.1,6.3,2.769,0.962,3.507,3.25,1.111,2.705,5.625,1.5,7.103,2.2545,0.7386666666666666,0.3606666666666667,0.378,0.7326666666666667,0.3472222222222222,0.3855555555555556,0.09999999999999998,0.20000000000000018,2.7,-0.48099999999999987,-0.14900000000000002,0.802,0.005999999999999894,0.013444444444444481,-0.007555555555555593,-1.4779999999999998,-0.7545000000000002
CUxqj,CPBL-2022-dG,2022,一軍,2022-05-28,中信兄弟,富邦悍將,1,0.4,4.5,4.2,0.4,3.8,4.4,2.914,1.209,2.151,4.286,1.286,3.622,6.395,1.5,3.5985000000000005,1.375,0.7684444444444445,0.36877777777777776,0.39966666666666667,0.6656666666666666,0.31777777777777777,0.3476666666666667,0.0,0.7000000000000002,0.9000000000000004,-1.3719999999999994,-0.07699999999999996,-1.471,0.10277777777777786,0.05099999999999999,0.05199999999999999,2.796499999999999,0.125
BTVEs,CPBL-2022-dG,2022,一軍,2022-05-27,味全龍,富邦悍將,1,0.4,4.4,6.1,0.4,3.7,4.2,2.395,1.331,2.904,3.475,1.366,3.835,3.639666666666667,1.4923333333333335,3.1456666666666666,1.6206666666666667,0.6917777777777778,0.33666666666666667,0.3551111111111111,0.6748888888888889,0.32355555555555554,0.35133333333333333,0.0,0.7000000000000002,-1.1999999999999993,-1.08,-0.03500000000000014,-0.931,0.016888888888888953,0.013111111111111129,0.003777777777777769,0.4940000000000002,-0.1283333333333332
1WHhF,CPBL-2022-dG,2022,一軍,2022-05-24,中信兄弟,樂天桃猿,1,0.4,4.5,4.2,0.6,4.4,3.6,1.766,1.065,1.776,2.25,1.042,2.976,2.681,1.03325,2.475,0.9365,0.7223333333333334,0.35911111111111116,0.3631111111111111,0.7421111111111112,0.3491111111111111,0.39311111111111113,-0.19999999999999996,0.09999999999999964,-0.5000000000000004,-0.484,0.02299999999999991,-1.2,-0.019777777777777783,0.010000000000000064,-0.030000000000000027,0.20599999999999996,0.09675
SePIX,CPBL-2022-dG,2022,一軍,2022-05-22,樂天桃猿,富邦悍將,0,0.7,4.5,3.2,0.3,3.5,4.7,0.964,0.786,2.551,3.037,1.575,3.572,0.9,0.8625,2.6743333333333332,1.4513333333333334,0.8316666666666667,0.3752222222222222,0.4562222222222222,0.6628888888888889,0.3184444444444445,0.34444444444444444,0.39999999999999997,1.0,2.5,-2.073,-0.7889999999999999,-1.021,0.1687777777777778,0.056777777777777705,0.11177777777777775,-1.7743333333333333,-0.5888333333333333
scN4q,CPBL-2022-dG,2022,一軍,2022-05-22,味全龍,統一7-ELEVEn獅,0,0.5,5.0,5.5,0.6,3.6,3.3,4.974,1.658,5.096,4.875,1.5,4.789,8.043000000000001,2.332,2.003,1.2854999999999999,0.7028888888888889,0.33566666666666667,0.3672222222222222,0.6303333333333333,0.3081111111111111,0.3224444444444445,-0.09999999999999998,1.4,-0.8000000000000003,0.0990000000000002,0.15799999999999992,0.3070000000000004,0.0725555555555556,0.027555555555555555,0.04477777777777775,6.040000000000001,1.0465
l6eGj,CPBL-2022-dG,2022,一軍,2022-05-21,樂天桃猿,富邦悍將,0,0.8,5.2,2.8,0.3,3.1,4.8,1.841,0.886,2.577,3.0,1.333,2.889,4.696,1.174,2.5432500000000005,1.82125,0.7281111111111112,0.34122222222222226,0.38711111111111113,0.6685555555555556,0.322,0.3465555555555555,0.5,2.1,4.1,-1.159,-0.44699999999999995,-0.31199999999999983,0.059555555555555584,0.01922222222222225,0.04055555555555562,2.1527499999999993,-0.6472500000000001
gt4bY,CPBL-2022-dG,2022,一軍,2022-05-21,味全龍,中信兄弟,1,0.5,5.0,5.2,0.5,4.2,3.7,1.929,1.071,2.265,1.855,1.053,2.778,2.3812499999999996,1.10775,4.031666666666667,1.1563333333333332,0.6906666666666667,0.3328888888888889,0.3578888888888889,0.6598888888888889,0.336,0.3238888888888889,0.0,0.7999999999999998,-0.7000000000000002,0.07400000000000007,0.018000000000000016,-0.5129999999999999,0.030777777777777793,-0.00311111111111112,0.03400000000000003,-1.6504166666666675,-0.0485833333333332
07GDw,CPBL-2022-dG,2022,一軍,2022-05-20,樂天桃猿,富邦悍將,0,0.8,4.7,2.2,0.2,2.2,5.1,0.915,0.915,2.563,3.405,1.135,3.419,2.0356666666666667,1.1769999999999998,3.0386666666666664,1.6563333333333334,0.8128888888888889,0.3705555555555555,0.4423333333333333,0.6672222222222222,0.32033333333333336,0.3466666666666667,0.6000000000000001,2.5,5.3999999999999995,-2.4899999999999998,-0.21999999999999997,-0.8559999999999999,0.14566666666666672,0.05022222222222217,0.09566666666666662,-1.0029999999999997,-0.4793333333333336
oY7VS,CPBL-2022-dG,2022,一軍,2022-05-20,統一7-ELEVEn獅,中信兄弟,0,0.6,3.7,2.6,0.5,4.1,3.6,4.219,1.172,3.169,3.789,1.053,3.701,0.35525,0.97,6.3345,2.0075,0.7108888888888889,0.35044444444444445,0.3605555555555556,0.8298888888888889,0.3877777777777778,0.4421111111111111,0.09999999999999998,-0.39999999999999947,0.6000000000000005,0.43000000000000016,0.119,-0.532,-0.119,-0.03733333333333333,-0.08155555555555555,-5.97925,-1.0374999999999999
wqCN3,CPBL-2022-dG,2022,一軍,2022-05-19,統一7-ELEVEn獅,中信兄弟,1,0.5,3.2,3.1,0.6,4.5,2.9,3.894,1.558,4.189,2.925,1.15,1.997,4.86,1.8,3.9773333333333336,1.5226666666666666,0.7103333333333333,0.34955555555555556,0.36077777777777775,0.6903333333333334,0.3441111111111111,0.34611111111111115,-0.09999999999999998,-1.2999999999999998,-1.5,0.9690000000000003,0.40800000000000014,2.192,0.019999999999999907,0.005444444444444474,0.014666666666666606,0.8826666666666667,0.27733333333333343
03g87,CPBL-2022-dG,2022,一軍,2022-05-19,味全龍,樂天桃猿,0,0.6,5.6,4.7,0.7,4.2,2.3,2.621,1.398,2.947,3.724,1.138,4.26,4.1785,1.0354999999999999,1.7595,0.8452500000000001,0.6752222222222222,0.33466666666666667,0.3402222222222222,0.7635555555555555,0.3521111111111111,0.41133333333333333,-0.09999999999999998,1.3999999999999995,-1.0000000000000009,-1.1030000000000002,0.26,-1.3129999999999997,-0.08833333333333337,-0.01744444444444443,-0.07111111111111112,2.4189999999999996,0.1902499999999998
gTKdy,CPBL-2022-dG,2022,一軍,2022-05-18,統一7-ELEVEn獅,中信兄弟,1,0.5,3.4,2.9,0.7,5.2,2.7,4.219,1.219,4.575,1.627,1.084,1.749,1.649,1.2670000000000001,2.875,0.9445,0.6706666666666666,0.33244444444444443,0.33811111111111114,0.7256666666666667,0.3545555555555555,0.37133333333333335,-0.19999999999999996,-1.8000000000000003,-2.0,2.5920000000000005,0.135,2.826,-0.05500000000000005,-0.02211111111111108,-0.03322222222222221,-1.226,0.3225000000000001
pjSiX,CPBL-2022-dG,2022,一軍,2022-05-18,味全龍,富邦悍將,1,0.6,5.2,4.5,0.3,2.3,4.6,3.057,1.415,2.726,3.0,1.167,2.289,8.209,2.9455999999999998,2.96,2.384,0.6928888888888889,0.33233333333333337,0.3601111111111111,0.7155555555555556,0.31633333333333336,0.3992222222222222,0.3,2.9000000000000004,3.0,0.05699999999999994,0.248,0.43699999999999983,-0.022666666666666724,0.016000000000000014,-0.039111111111111097,5.249,0.5615999999999999
b83n9,CPBL-2022-dG,2022,一軍,2022-05-17,統一7-ELEVEn獅,樂天桃猿,1,0.5,3.6,3.1,0.7777777777777778,4.9,2.8,1.8,1.24,2.802,2.415,1.098,2.951,2.16,1.2,2.132,0.789,0.735111111111111,0.3602222222222222,0.37444444444444447,0.749,0.3347777777777778,0.4142222222222222,-0.2777777777777778,-1.3000000000000003,-1.6000000000000005,-0.615,0.1419999999999999,-0.14900000000000002,-0.01388888888888895,0.025444444444444436,-0.039777777777777745,0.028000000000000025,0.4109999999999999
IgrWv,CPBL-2022-dG,2022,一軍,2022-05-17,味全龍,富邦悍將,0,0.6,4.9,4.7,0.2,1.6,4.8,3.536,1.214,2.372,3.857,1.481,4.018,2.702,0.961,3.724,1.448,0.7676666666666666,0.3756666666666667,0.3918888888888889,0.6272222222222221,0.29677777777777775,0.33011111111111113,0.39999999999999997,3.3000000000000003,3.4,-0.3210000000000002,-0.2670000000000001,-1.646,0.14044444444444448,0.07888888888888895,0.061777777777777765,-1.0220000000000002,-0.487
wWWEF,CPBL-2022-dG,2022,一軍,2022-05-16,味全龍,中信兄弟,1,0.6,5.2,4.5,0.7,4.5,2.7,5.4,3.0,6.122,2.734,1.101,3.084,2.5136000000000003,0.9166000000000001,4.00775,1.698,0.7232222222222222,0.37122222222222223,0.3523333333333334,0.6945555555555556,0.33544444444444443,0.35911111111111116,-0.09999999999999998,0.7000000000000002,-1.0999999999999996,2.6660000000000004,1.899,3.038,0.028666666666666618,0.0357777777777778,-0.0067777777777777715,-1.4941499999999994,-0.7813999999999999
ZW8P5,CPBL-2022-dG,2022,一軍,2022-05-15,統一7-ELEVEn獅,樂天桃猿,0,0.5555555555555556,4.2,3.2,0.7777777777777778,4.7,2.7,2.945,1.364,3.395,1.35,0.9,2.822,2.20675,1.35775,0.0,0.2,0.6697777777777777,0.3272222222222222,0.3423333333333333,0.7011111111111111,0.3267777777777778,0.37444444444444447,-0.2222222222222222,-0.5,-1.0,1.5949999999999998,0.4640000000000001,0.573,-0.031333333333333435,0.000444444444444414,-0.032111111111111146,2.20675,1.15775
wSMxn,CPBL-2022-dG,2022,一軍,2022-05-13,富邦悍將,中信兄弟,0,0.2,1.7,4.5,0.7,4.2,2.8,3.126,0.979,3.027,1.602,0.992,2.639,1.7682000000000002,1.123,4.614,1.2336666666666667,0.5645555555555555,0.2712222222222222,0.2932222222222222,0.7124444444444444,0.34644444444444444,0.36588888888888893,-0.49999999999999994,-2.5,-4.2,1.5239999999999998,-0.013000000000000012,0.38800000000000034,-0.14788888888888896,-0.07522222222222225,-0.07266666666666671,-2.8457999999999997,-0.11066666666666669
WVzxd,CPBL-2022-dG,2022,一軍,2022-05-13,樂天桃猿,味全龍,1,0.7777777777777778,4.6,2.5,0.6,4.9,4.2,2.505,1.144,1.761,2.602,1.482,2.905,1.6194,0.6538,3.4772499999999997,1.66675,0.7827777777777778,0.3537777777777778,0.429,0.5973333333333334,0.29033333333333333,0.3068888888888889,0.1777777777777778,-0.3000000000000007,1.3999999999999995,-0.09699999999999998,-0.3380000000000001,-1.144,0.1854444444444444,0.06344444444444447,0.12211111111111111,-1.8578499999999998,-1.01295
Z5kMx,CPBL-2022-dG,2022,一軍,2022-05-12,統一7-ELEVEn獅,富邦悍將,1,0.4444444444444444,3.7,3.8,0.2,1.7,4.4,4.554,1.771,4.351,3.098,1.623,3.958,2.534,1.3595000000000002,2.86875,1.1095,0.6843333333333333,0.3357777777777778,0.34844444444444445,0.597,0.274,0.3227777777777778,0.2444444444444444,2.0,2.6000000000000005,1.4560000000000004,0.1479999999999999,0.3929999999999998,0.08733333333333337,0.061777777777777765,0.02566666666666667,-0.3347500000000001,0.2500000000000002
NbDXH,CPBL-2022-dG,2022,一軍,2022-05-11,樂天桃猿,味全龍,1,0.6666666666666666,3.9,2.9,0.6,5.1,3.8,1.688,0.75,2.747,4.091,1.182,2.349,1.2655,0.9219999999999999,5.74275,1.5885,0.7602222222222221,0.34544444444444444,0.41488888888888886,0.6446666666666666,0.3297777777777778,0.3147777777777778,0.06666666666666665,-1.1999999999999997,-0.2999999999999998,-2.4030000000000005,-0.43199999999999994,0.3979999999999997,0.11555555555555552,0.015666666666666662,0.10011111111111104,-4.47725,-0.6665000000000001
BhZfq,CPBL-2022-dG,2022,一軍,2022-05-11,統一7-ELEVEn獅,中信兄弟,0,0.4444444444444444,4.0,4.5,0.7,4.9,3.1,3.375,1.625,3.997,4.5,1.25,4.747,4.8215,1.9645000000000001,3.409333333333333,1.1213333333333335,0.6963333333333334,0.36144444444444446,0.335,0.7652222222222222,0.35911111111111116,0.40599999999999997,-0.25555555555555554,-0.9000000000000004,-2.3000000000000003,-1.125,0.375,-0.75,-0.06888888888888889,0.0023333333333332984,-0.07099999999999995,1.4121666666666672,0.8431666666666666
KYLbv,CPBL-2022-dG,2022,一軍,2022-05-10,樂天桃猿,富邦悍將,1,0.5555555555555556,4.1,3.5,0.2,2.0,4.6,3.0,1.212,3.274,2.7,0.8,1.722,1.256,0.977,1.9285,1.095,0.7684444444444445,0.34855555555555556,0.41988888888888887,0.7057777777777778,0.30444444444444446,0.4013333333333333,0.35555555555555557,2.0999999999999996,3.1999999999999993,0.2999999999999998,0.4119999999999999,1.552,0.06266666666666665,0.0441111111111111,0.018555555555555547,-0.6725000000000001,-0.118
Yl5cY,CPBL-2022-dG,2022,一軍,2022-05-10,統一7-ELEVEn獅,中信兄弟,1,0.4444444444444444,4.1,4.9,0.7,4.9,2.9,5.17,1.149,3.569,2.077,1.096,1.795,4.112666666666667,1.6346666666666667,7.1075,1.7825,0.6984444444444444,0.3496666666666666,0.3486666666666667,0.7196666666666667,0.34711111111111115,0.3725555555555556,-0.25555555555555554,-0.8000000000000007,-2.800000000000001,3.093,0.052999999999999936,1.774,-0.021222222222222253,0.0025555555555554776,-0.023888888888888904,-2.9948333333333332,-0.14783333333333326
tek2u,CPBL-2022-dG,2022,一軍,2022-05-09,樂天桃猿,富邦悍將,1,0.5555555555555556,4.0,3.6,0.2,2.2,4.9,2.531,1.078,1.95,3.203,1.475,3.986,2.775,0.98275,8.308,1.846,0.7672222222222222,0.34311111111111114,0.4242222222222222,0.6025555555555555,0.2837777777777778,0.31877777777777777,0.35555555555555557,1.7999999999999998,3.1,-0.6719999999999997,-0.397,-2.0360000000000005,0.16466666666666674,0.05933333333333335,0.10544444444444445,-5.5329999999999995,-0.8632500000000001
VIB0L,CPBL-2022-dG,2022,一軍,2022-05-08,中信兄弟,統一7-ELEVEn獅,0,0.8,5.5,2.5,0.3333333333333333,3.9,4.9,2.793,1.086,2.553,1.421,1.211,2.701,2.771,0.9159999999999999,3.0,1.5554999999999999,0.7543333333333333,0.36166666666666664,0.39244444444444443,0.7077777777777778,0.3652222222222222,0.3423333333333333,0.46666666666666673,1.6,4.0,1.372,-0.125,-0.14800000000000013,0.04655555555555546,-0.0035555555555555896,0.050111111111111106,-0.2290000000000001,-0.6395
