game_id,season_id,year,phase,group,date,started_at,ended_at,location,innings,audience,status,finished_status,home_team,home_team_id,away_team,away_team_id,home_runs,away_runs,home_hits,away_hits,home_errors,away_errors,home_scores,away_scores,winner_side,home_win
Q7sY2,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-11,2019-08-11 17:05,2019-08-11 21:13,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,19,8,22,15,0,0,"5,2,0,2,6,2,1,1,0","0,1,0,0,0,0,2,3,2",HOME,1
T5qC5,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-11,2019-08-11 17:05,2019-08-11 20:19,臺北市立天母棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,1,8,10,15,0,0,"0,0,0,0,0,0,0,1,0","2,2,2,0,0,0,1,1,0",AWAY,0
tJyIf,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-11,2019-08-11 13:05,2019-08-11 15:34,臺北市立天母棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,5,0,8,3,0,0,"0,0,0,1,0,1,2,1,0","0,0,0,0,0,0,0,0,0",HOME,1
TaAGU,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-10,2019-08-10 17:06,2019-08-10 20:35,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,0,10,6,15,0,0,"0,0,0,0,0,0,0,0,0","1,0,0,2,0,1,0,1,5",AWAY,0
YuqgK,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-10,2019-08-10 17:05,2019-08-10 20:13,臺北市立天母棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,8,1,11,5,0,0,"0,0,0,3,1,0,0,4,0","0,0,0,0,0,0,0,0,1",HOME,1
7gutz,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-09,2019-08-09 18:35,2019-08-09 22:52,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,5,10,11,12,0,0,"3,0,0,1,0,0,1,0,0","0,0,0,0,5,4,0,1,0",AWAY,0
omB37,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-08,2019-08-08 18:39,2019-08-08 23:25,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,7,6,10,10,0,0,"0,0,0,0,5,0,0,2,0","0,0,0,3,0,0,2,1,0",HOME,1
S9LYT,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-07,2019-08-07 18:37,2019-08-07 23:44,花蓮縣立德興棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,5,10,10,10,0,0,"1,4,0,0,0,0,0,0,0","1,0,0,0,5,1,0,2,1",AWAY,0
gF1fx,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-07,2019-08-07 18:35,2019-08-07 22:01,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,2,3,6,7,0,0,"0,0,1,1,0,0,0,0","3,0,0,0,0,0,0,0,0",AWAY,0
4CN4N,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-06,2019-08-06 18:35,2019-08-06 22:13,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,12,6,15,8,0,0,"0,0,1,0,0,1,4,6,0","1,0,0,0,0,5,0,0,0",HOME,1
vZgXW,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-04,2019-08-04 18:17,2019-08-04 21:49,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,10,4,15,9,0,0,"4,0,1,0,0,5,0,0,0","2,0,0,0,1,0,0,1,0",HOME,1
OV4Wo,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-04,2019-08-04 17:06,2019-08-04 20:10,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,4,3,7,9,0,0,"0,0,0,1,1,0,0,2,0","0,0,0,0,1,1,1,0,0",HOME,1
Zrmiq,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-04,2019-08-04 13:06,2019-08-04 17:12,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,4,9,16,13,0,0,"1,0,1,1,0,0,0,1,0","2,0,0,0,3,0,3,0,1",AWAY,0
yTGqf,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-03,2019-08-03 17:05,2019-08-03 20:37,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,1,6,8,12,0,0,"0,1,0,0,0,0,0,0,0","3,0,2,0,0,0,0,0,1",AWAY,0
XWCVV,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-03,2019-08-03 17:05,2019-08-03 20:24,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,2,5,6,9,0,0,"0,0,0,2,0,0,0,0,0","0,0,0,0,2,1,2,0,0",AWAY,0
Mtm6L,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-02,2019-08-02 18:35,2019-08-02 22:14,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,5,14,11,17,0,0,"2,0,2,0,0,0,1,0,0","0,2,1,0,1,2,4,0,4",AWAY,0
feUvI,CPBL-2019-Sf,2019,一軍,例行賽,2019-08-01,2019-08-01 18:35,2019-08-01 21:17,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,5,0,10,3,0,0,"0,0,0,0,3,0,0,2,0","0,0,0,0,0,0,0,0,0",HOME,1
J1X8I,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-31,2019-07-31 18:35,2019-07-31 21:22,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,7,2,9,4,0,0,"3,0,0,2,0,0,1,1,0","1,0,0,0,0,0,1,0,0",HOME,1
2RLUY,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-31,2019-07-31 18:35,2019-07-31 22:20,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,7,3,9,10,0,0,"0,0,0,0,5,0,2,0,0","0,0,0,3,0,0,0,0,0",HOME,1
WFQRl,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-30,2019-07-30 18:35,2019-07-30 21:39,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,3,2,6,6,0,0,"0,1,0,2,0,0,0,0,0","0,2,0,0,0,0,0,0,0",HOME,1
8tOE4,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-25,2019-07-25 18:36,2019-07-25 21:45,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,1,8,5,8,0,0,"1,0,0,0,0,0,0,0,0","1,0,0,2,4,0,1,0,0",AWAY,0
E2lyG,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-24,2019-07-24 18:35,2019-07-24 21:04,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,1,0,3,5,0,0,"0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
UAITr,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-24,2019-07-24 18:35,2019-07-24 22:25,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,12,5,17,8,0,0,"3,2,0,3,4,0,0,0,0","0,0,0,1,1,0,3,0,0",HOME,1
mIjyA,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-23,2019-07-23 18:35,2019-07-23 22:39,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,5,20,10,21,0,0,"0,0,2,1,0,0,2,0,0","0,8,2,4,0,3,0,1,2",AWAY,0
JlKJF,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-21,2019-07-21 17:06,2019-07-21 21:10,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,11,3,15,10,0,0,"4,4,0,0,0,0,1,2,0","0,0,0,0,2,0,0,1,0",HOME,1
dfcf0,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-21,2019-07-21 17:05,2019-07-21 20:30,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,16,0,15,5,0,0,"0,4,1,0,8,0,0,3,0","0,0,0,0,0,0,0,0,0",HOME,1
W5nnn,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-20,2019-07-20 17:05,2019-07-20 20:24,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,8,3,15,9,0,0,"0,0,1,2,2,0,0,3,0","0,0,0,0,0,0,2,0,1",HOME,1
VIvwZ,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-20,2019-07-20 17:05,2019-07-20 20:28,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,10,6,13,10,0,0,"0,2,4,3,0,1,0,0,0","0,0,2,2,0,0,0,1,1",HOME,1
HO6j9,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-19,2019-07-19 18:36,2019-07-19 22:08,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,11,3,12,10,0,0,"0,2,0,3,0,0,0,6,0","0,0,1,2,0,0,0,0,0",HOME,1
hIOBs,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-19,2019-07-19 18:35,2019-07-19 21:52,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,4,0,11,3,0,0,"0,0,1,3,0,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
tAT7T,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-17,2019-07-17 18:35,2019-07-17 22:15,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,9,4,12,11,0,0,"0,0,0,2,0,3,4,0,0","0,0,0,0,2,0,0,1,1",HOME,1
FA8NT,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-17,2019-07-17 18:35,2019-07-17 23:20,澄清湖棒球場,10,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,7,8,10,19,0,0,"0,0,3,1,0,0,0,0,3,0","1,0,1,0,0,3,0,1,1,1",AWAY,0
Z7833,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-16,2019-07-16 18:35,2019-07-16 21:40,澄清湖棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,6,1,11,8,0,0,"0,0,1,0,0,0,0,5,0","0,0,0,0,0,0,0,0,1",HOME,1
HLr3l,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-14,2019-07-14 17:05,2019-07-14 20:53,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,4,6,11,14,0,0,"2,0,0,0,0,0,2,0,0","0,0,0,0,0,5,0,1,0",AWAY,0
eY3aD,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-14,2019-07-14 17:05,2019-07-14 19:56,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,1,2,6,10,0,0,"1,0,0,0,0,0,0,0,0","0,0,0,1,0,0,0,0,1",AWAY,0
d1972,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-13,2019-07-13 17:05,2019-07-13 21:30,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,10,6,10,16,0,0,"1,0,1,2,4,0,2,0,0","0,1,0,0,1,0,0,0,4",HOME,1
Cclyq,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-13,2019-07-13 17:05,2019-07-13 21:03,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,1,5,2,8,0,0,"0,0,1,0,0,0,0,0,0","0,1,0,0,1,0,0,3,0",AWAY,0
Cu0F7,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-12,2019-07-12 18:36,2019-07-12 22:44,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,9,7,12,16,0,0,"4,0,0,0,0,1,0,4,0","1,1,0,0,1,0,4,0,0",HOME,1
8UEyo,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-12,2019-07-12 18:36,2019-07-12 22:29,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,6,4,11,11,0,0,"1,0,0,0,0,0,5,0,0","0,1,1,1,0,1,0,0,0",HOME,1
dbmsa,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-11,2019-07-11 18:35,2019-07-11 22:15,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,8,3,8,8,0,0,"0,0,0,0,3,0,4,1,0","0,0,2,0,0,0,0,1,0",HOME,1
rOeLj,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-11,2019-07-11 18:36,2019-07-11 22:26,澄清湖棒球場,10,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,6,7,13,13,0,0,"1,0,0,0,3,0,0,2,0,0","0,0,2,0,1,3,0,0,0,1",AWAY,0
0Ib4T,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-10,2019-07-10 18:35,2019-07-10 22:40,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,8,7,14,14,0,0,"1,0,0,5,0,1,0,0,1","3,0,1,1,0,0,0,2,0",HOME,1
7dEyu,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-09,2019-07-09 19:53,2019-07-09 23:35,澄清湖棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,9,1,13,5,0,0,"0,3,3,0,0,0,3,0,0","0,0,0,0,1,0,0,0,0",HOME,1
PgtQ7,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-07,2019-07-07 17:05,2019-07-07 20:28,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,2,4,5,7,0,0,"0,0,0,0,0,0,2,0,0","0,2,0,0,0,0,0,0,2",AWAY,0
SxQpN,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-07,2019-07-07 17:05,2019-07-07 21:02,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,8,6,14,8,0,0,"0,0,1,1,1,5,0,0,0","1,0,0,0,0,3,2,0,0",HOME,1
uo9mU,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-06,2019-07-06 17:05,2019-07-06 20:52,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,12,2,12,7,0,0,"1,0,0,7,2,2,0,0,0","2,0,0,0,0,0,0,0,0",HOME,1
PTu9h,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-06,2019-07-06 17:05,2019-07-06 19:55,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,2,1,3,5,0,0,"0,0,0,0,0,0,2,0,0","0,1,0,0,0,0,0,0,0",HOME,1
08d4k,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-05,2019-07-05 18:36,2019-07-05 22:15,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,7,4,8,12,0,0,"2,1,1,2,0,1,0,0,0","0,0,0,0,1,0,1,0,2",HOME,1
LHHom,CPBL-2019-Sf,2019,一軍,例行賽,2019-07-05,2019-07-05 18:35,2019-07-05 21:42,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,5,4,7,8,0,0,"0,0,0,0,0,5,0,0,0","0,1,0,0,0,3,0,0,0",HOME,1
xDEiH,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-30,2019-06-30 17:05,2019-06-30 21:54,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,5,9,12,13,0,0,"0,2,0,0,0,0,3,0,0","1,2,0,0,0,1,5,0,0",AWAY,0
8pXvx,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-29,2019-06-29 17:05,2019-06-29 20:42,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,4,11,9,15,0,0,"0,0,3,0,0,0,0,1,0","0,0,3,3,0,0,3,2,0",AWAY,0
xCRpn,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-28,2019-06-28 18:35,2019-06-28 21:58,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,5,2,12,9,0,0,"2,0,1,0,0,2,0,0,0","0,0,1,0,0,0,0,1,0",HOME,1
PK5ri,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-27,2019-06-27 18:35,2019-06-27 21:59,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,10,7,8,11,0,0,"0,5,4,0,0,1,0,0,0","0,0,0,2,2,0,3,0,0",HOME,1
2hii5,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-26,2019-06-26 18:36,2019-06-26 22:26,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,4,7,7,10,0,0,"0,0,0,0,2,1,0,1,0","0,1,0,1,0,0,0,3,2",AWAY,0
cQXX1,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-25,2019-06-25 18:35,2019-06-25 22:23,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,4,5,7,7,0,0,"1,2,1,0,0,0,0,0,0","0,0,0,1,0,0,1,3,0",AWAY,0
kB1X7,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-25,2019-06-25 18:35,2019-06-25 23:32,臺中市洲際棒球場,12,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,4,4,12,14,0,0,"3,1,0,0,0,0,0,0,0,0,0,0","0,2,0,0,0,1,0,1,0,0,0,0",TIE,
qrFxh,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-22,2019-06-22 17:06,2019-06-22 20:44,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,3,6,6,10,0,0,"0,0,2,0,1,0,0,0,0","1,0,3,0,0,0,0,0,2",AWAY,0
dOrJ9,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-22,2019-06-22 17:05,2019-06-22 21:49,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,12,7,15,10,0,0,"0,1,0,0,3,2,6,0,0","1,0,0,0,0,0,1,0,5",HOME,1
nQ4KX,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-21,2019-06-21 18:35,2019-06-21 21:50,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,6,1,12,4,0,0,"0,0,0,3,1,0,2,0,0","0,0,0,0,0,0,0,0,1",HOME,1
dSdJy,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-20,2019-06-20 18:35,2019-06-20 22:38,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,10,5,14,13,0,0,"2,0,2,0,6,0,0,0,0","0,0,0,2,0,3,0,0,0",HOME,1
wlqlF,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-19,2019-06-19 18:35,2019-06-19 22:16,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,8,7,12,12,0,0,"4,0,0,0,0,0,0,0,4","0,0,3,0,2,0,0,2,0",HOME,1
SeqZv,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-18,2019-06-18 18:35,2019-06-18 21:57,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,6,5,13,9,0,0,"2,0,0,1,0,0,1,0,2","0,0,3,0,0,0,0,0,2",HOME,1
naHsr,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-16,2019-06-16 17:05,2019-06-16 20:57,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,12,4,18,8,0,0,"6,0,2,0,0,2,1,1,0","0,0,2,1,0,1,0,0,0",HOME,1
uM4yQ,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-16,2019-06-16 17:06,2019-06-16 19:51,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,5,0,10,8,0,0,"0,0,0,4,0,0,0,1,0","0,0,0,0,0,0,0,0,0",HOME,1
5eq72,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-15,2019-06-15 17:07,2019-06-15 21:16,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,8,5,16,8,0,0,"0,3,0,0,2,1,0,2,0","1,0,0,0,0,0,3,1,0",HOME,1
lcFIz,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-15,2019-06-15 17:05,2019-06-15 20:38,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,4,3,9,12,0,0,"0,0,0,0,0,3,0,0,1","0,0,0,0,0,1,2,0,0",HOME,1
OOjMk,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-14,2019-06-14 18:36,2019-06-14 22:51,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,17,8,19,14,0,0,"2,2,1,0,2,6,4,0,0","1,0,1,4,0,0,1,0,1",HOME,1
Iv5Ap,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-14,2019-06-14 18:35,2019-06-14 21:59,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,5,8,8,12,0,0,"0,2,0,0,0,0,1,0,2","0,0,0,1,1,0,4,0,2",AWAY,0
ncIFj,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-12,2019-06-12 18:36,2019-06-12 23:49,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,14,9,18,14,0,0,"4,2,0,3,0,0,0,5,0","0,0,0,5,2,1,1,0,0",HOME,1
BaIlP,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-09,2019-06-09 17:05,2019-06-09 20:51,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,7,6,12,12,0,0,"0,0,2,0,0,0,2,0,3","2,0,0,0,1,0,3,0,0",HOME,1
OaFtn,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-09,2019-06-09 17:06,2019-06-09 21:14,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,4,8,7,14,0,0,"1,0,0,0,0,3,0,0,0","1,0,1,0,1,4,0,1,0",AWAY,0
cNw7h,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-08,2019-06-08 17:06,2019-06-08 21:25,臺中市洲際棒球場,10,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,8,6,12,14,0,0,"0,0,0,4,1,0,0,0,1,2","3,0,1,0,0,2,0,0,0,0",HOME,1
TV5zj,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-08,2019-06-08 17:05,2019-06-08 20:04,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,9,2,8,5,0,0,"0,0,3,0,4,2,0,0,0","0,0,0,0,1,1,0,0,0",HOME,1
P3l3Z,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-07,2019-06-07 17:05,2019-06-07 20:56,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,2,7,10,13,0,0,"0,1,0,0,0,0,1,0,0","1,1,0,0,0,2,2,1,0",AWAY,0
Jmf6z,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-07,2019-06-07 17:05,2019-06-07 20:14,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,1,7,5,14,0,0,"0,0,1,0,0,0,0,0,0","0,2,2,1,1,0,1,0,0",AWAY,0
pSSsg,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-06,2019-06-06 18:36,2019-06-06 21:49,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,4,7,9,12,0,0,"1,0,0,0,0,0,2,1,0","0,0,0,2,2,2,0,1,0",AWAY,0
fw4Ky,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-05,2019-06-05 18:35,2019-06-05 21:58,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,5,3,10,8,0,0,"0,0,2,1,0,1,1,0,0","1,1,0,0,0,1,0,0,0",HOME,1
jp9sl,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-05,2019-06-05 18:36,2019-06-05 22:01,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,0,8,4,13,0,0,"0,0,0,0,0,0,0,0,0","4,0,0,0,0,1,1,2,0",AWAY,0
aGtNp,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-02,2019-06-02 17:05,2019-06-02 19:55,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,0,5,2,9,0,0,"0,0,0,0,0,0,0,0,0","0,1,0,0,0,2,1,1,0",AWAY,0
9gmhO,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-02,2019-06-02 17:05,2019-06-02 20:17,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,3,4,7,12,0,0,"0,1,0,0,1,0,1,0,0","1,0,0,0,0,1,1,0,1",AWAY,0
Ru9en,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-01,2019-06-01 17:06,2019-06-01 21:41,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,16,10,23,14,0,0,"1,0,3,0,0,10,0,2,0","0,1,1,0,1,0,4,0,3",HOME,1
uSngF,CPBL-2019-Sf,2019,一軍,例行賽,2019-06-01,2019-06-01 17:05,2019-06-01 20:58,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,19,7,17,12,0,0,"1,0,0,4,6,0,8,0,0","2,1,0,0,4,0,0,0,0",HOME,1
