game_id,season_id,year,date,side,team,team_id,order,is_starter,player_id,name,number,IP_out,BF,NP,H,HR,BB,SO,ER,R,HB,ERA,WHIP,FIP,WPA
A9qWm,CPBL-2026-4j,2026,2026-03-24,home,樂天桃猿,A8lKW,3,0,JYGnI,莊昕諺,77,3,5,21,2,0,0,2,0,0,0,1.800,1.200,1.122,
A9qWm,CPBL-2026-4j,2026,2026-03-24,home,樂天桃猿,A8lKW,4,0,8QSUU,賴胤豪,63,3,5,21,2,0,0,2,0,0,0,6.000,3.000,1.789,
A9qWm,CPBL-2026-4j,2026,2026-03-24,home,樂天桃猿,A8lKW,5,0,znpvb,盧冠宇,82,3,4,13,1,0,0,0,0,0,0,0.000,0.643,2.693,
A9qWm,CPBL-2026-4j,2026,2026-03-24,away,統一7-ELEVEn獅,1K0VJ,1,1,bPURI,喬登,87,14,22,79,6,0,1,5,0,0,0,0.000,1.500,1.622,
A9qWm,CPBL-2026-4j,2026,2026-03-24,away,統一7-ELEVEn獅,1K0VJ,2,0,Osr68,李其峰,30,1,1,6,0,0,0,0,0,0,0,2.700,0.900,2.522,
A9qWm,CPBL-2026-4j,2026,2026-03-24,away,統一7-ELEVEn獅,1K0VJ,3,0,mlpZo,胡智爲,58,9,15,58,5,0,1,1,0,1,0,0.000,2.000,3.455,
A9qWm,CPBL-2026-4j,2026,2026-03-24,away,統一7-ELEVEn獅,1K0VJ,4,0,bFe80,高偉強,63,3,3,14,0,0,2,0,0,0,0,3.375,2.250,5.747,
i2WID,CPBL-2026-4j,2026,2026-03-24,home,富邦悍將,JqOHE,1,1,QRk3,魔力藍,44,17,22,80,6,0,0,5,2,2,0,2.919,1.216,2.149,
i2WID,CPBL-2026-4j,2026,2026-03-24,home,富邦悍將,JqOHE,2,0,X1j6L,張瑞麟,72,1,2,7,1,0,0,0,0,0,0,0.000,0.500,4.622,
i2WID,CPBL-2026-4j,2026,2026-03-24,home,富邦悍將,JqOHE,3,0,bNFyN,廖任磊,13,3,3,10,0,0,0,2,0,0,0,0.000,0.250,0.622,
i2WID,CPBL-2026-4j,2026,2026-03-24,home,富邦悍將,JqOHE,4,0,6Xd47,石梓霖,24,3,5,25,1,0,1,1,0,0,0,0.000,0.750,1.872,
i2WID,CPBL-2026-4j,2026,2026-03-24,home,富邦悍將,JqOHE,5,0,Fraw,曾峻岳,60,3,4,14,1,0,0,2,0,0,0,0.000,1.000,2.122,
i2WID,CPBL-2026-4j,2026,2026-03-24,away,味全龍,vrSP6,1,1,7SbFo,曾仁和,55,12,18,55,6,1,0,2,4,4,0,6.429,1.286,4.551,
i2WID,CPBL-2026-4j,2026,2026-03-24,away,味全龍,vrSP6,2,0,nUjcY,李超,0,3,4,15,1,0,0,1,0,0,0,0.000,1.400,3.122,
i2WID,CPBL-2026-4j,2026,2026-03-24,away,味全龍,vrSP6,3,0,0OMWv,黃暐傑,14,6,6,24,0,0,1,2,0,0,0,1.800,0.800,1.722,
i2WID,CPBL-2026-4j,2026,2026-03-24,away,味全龍,vrSP6,4,0,YsKwk,林凱威,99,3,3,11,0,0,0,1,0,0,0,0.000,0.600,2.722,
PszXS,CPBL-2026-4j,2026,2026-03-23,home,樂天桃猿,A8lKW,1,1,ROPYm,劉家翔,18,15,21,70,3,0,4,3,1,1,0,1.800,1.400,4.322,
PszXS,CPBL-2026-4j,2026,2026-03-23,home,樂天桃猿,A8lKW,2,0,znpvb,盧冠宇,82,3,3,14,0,0,0,1,0,0,0,0.000,0.545,2.577,
PszXS,CPBL-2026-4j,2026,2026-03-23,home,樂天桃猿,A8lKW,3,0,Bq4t2,邱駿威,46,3,4,11,1,0,0,0,0,0,0,0.000,0.500,3.122,
PszXS,CPBL-2026-4j,2026,2026-03-23,home,樂天桃猿,A8lKW,4,0,vY7S,陳柏豪,9,3,5,16,2,1,0,1,2,2,0,7.200,1.400,8.122,
PszXS,CPBL-2026-4j,2026,2026-03-23,home,樂天桃猿,A8lKW,5,0,RUZfJ,王奕翔,0,3,4,16,1,0,0,1,0,0,0,0.000,0.500,3.122,
PszXS,CPBL-2026-4j,2026,2026-03-23,away,味全龍,vrSP6,1,1,Yrx4m,楊鈺翔,15,9,15,54,7,0,0,0,3,3,0,4.500,1.333,2.789,
PszXS,CPBL-2026-4j,2026,2026-03-23,away,味全龍,vrSP6,2,0,fmN1q,呂偉晟,39,3,4,17,1,0,1,0,0,0,0,10.800,2.100,10.622,
PszXS,CPBL-2026-4j,2026,2026-03-23,away,味全龍,vrSP6,3,0,4RHBQ,黃侰程,104,3,5,19,1,0,1,2,0,0,0,4.909,2.182,3.122,
PszXS,CPBL-2026-4j,2026,2026-03-23,away,味全龍,vrSP6,4,0,1YOoo,林柏佑,13,3,3,12,0,0,0,0,0,0,0,0.000,0.857,3.122,
PszXS,CPBL-2026-4j,2026,2026-03-23,away,味全龍,vrSP6,5,0,x6zws,王伯洋,107,1,3,14,1,0,0,1,1,2,1,7.714,2.143,4.836,
PszXS,CPBL-2026-4j,2026,2026-03-23,away,味全龍,vrSP6,6,0,NHGwk,林子昱,71,3,6,27,2,0,1,2,0,0,0,0.000,1.000,2.122,
PszXS,CPBL-2026-4j,2026,2026-03-23,away,味全龍,vrSP6,7,0,Q5oCF,陳冠偉,59,2,2,5,0,0,0,0,0,0,0,1.588,0.706,2.240,
BDQdK,CPBL-2026-4j,2026,2026-03-22,home,台鋼雄鷹,Zay48,1,1,duBTU,後勁,40,15,24,82,8,1,0,6,2,3,0,3.600,1.600,3.322,
BDQdK,CPBL-2026-4j,2026,2026-03-22,home,台鋼雄鷹,Zay48,2,0,WHBf0,黃勃睿,97,0,1,6,1,0,0,0,1,1,0,10000.000,10000.000,0.000,
BDQdK,CPBL-2026-4j,2026,2026-03-22,home,台鋼雄鷹,Zay48,3,0,y5FKd,李欣穎,18,3,4,20,1,0,1,0,0,0,0,0.000,1.250,3.372,
BDQdK,CPBL-2026-4j,2026,2026-03-22,home,台鋼雄鷹,Zay48,4,0,40qAx,賴智垣,26,3,3,11,0,0,1,0,0,0,0,0.000,1.000,6.122,
BDQdK,CPBL-2026-4j,2026,2026-03-22,home,台鋼雄鷹,Zay48,5,0,cDiBm,許育銘,74,3,6,20,2,1,1,0,2,2,0,6.750,1.500,9.497,
BDQdK,CPBL-2026-4j,2026,2026-03-22,home,台鋼雄鷹,Zay48,6,0,JyP3r,陳正毅,11,1,4,21,2,0,1,0,3,3,0,81.000,9.000,12.122,
BDQdK,CPBL-2026-4j,2026,2026-03-22,home,台鋼雄鷹,Zay48,7,0,Zk6YH,黃群,46,2,4,15,2,0,0,1,0,0,0,0.000,2.400,1.922,
BDQdK,CPBL-2026-4j,2026,2026-03-22,away,樂天桃猿,A8lKW,1,1,WnF0k,艾菩樂,23,18,18,69,0,0,1,3,0,0,0,0.000,0.111,2.566,
BDQdK,CPBL-2026-4j,2026,2026-03-22,away,樂天桃猿,A8lKW,2,0,JYGnI,莊昕諺,77,3,3,9,1,0,0,1,0,0,0,2.250,1.000,1.622,
BDQdK,CPBL-2026-4j,2026,2026-03-22,away,樂天桃猿,A8lKW,3,0,8QSUU,賴胤豪,63,1,4,12,2,0,0,0,0,2,0,9.000,3.500,3.122,
BDQdK,CPBL-2026-4j,2026,2026-03-22,away,樂天桃猿,A8lKW,4,0,8wmMR,王志煊,64,2,3,11,1,0,0,1,0,0,0,0.000,1.500,2.372,
BDQdK,CPBL-2026-4j,2026,2026-03-22,away,樂天桃猿,A8lKW,5,0,V8XLP,陳冠宇,17,3,4,11,1,0,0,1,0,0,0,3.000,1.000,6.455,
8ctjA,CPBL-2026-4j,2026,2026-03-22,home,中信兄弟,4hMrL,1,1,NjTQu,魏碩成,14,9,13,56,1,0,3,3,1,1,0,1.800,1.000,3.522,
8ctjA,CPBL-2026-4j,2026,2026-03-22,home,中信兄弟,4hMrL,2,0,qJRgp,余謙,49,3,4,12,2,0,0,0,0,0,0,4.500,1.500,2.372,
8ctjA,CPBL-2026-4j,2026,2026-03-22,home,中信兄弟,4hMrL,3,0,4ICxk,江忠城,20,3,3,16,0,0,0,2,0,0,0,0.000,0.333,1.122,
8ctjA,CPBL-2026-4j,2026,2026-03-22,home,中信兄弟,4hMrL,4,0,ci3Ol,黎克,18,12,25,79,10,0,3,3,5,6,1,6.429,2.143,3.408,
8ctjA,CPBL-2026-4j,2026,2026-03-22,away,味全龍,vrSP6,1,1,fDihN,魔神龍,10,7,15,69,8,0,1,0,4,4,0,14.538,3.462,4.507,
8ctjA,CPBL-2026-4j,2026,2026-03-22,away,味全龍,vrSP6,2,0,mQjRU,吳君奕,78,4,5,26,1,0,1,0,0,0,0,0.000,1.286,3.551,
8ctjA,CPBL-2026-4j,2026,2026-03-22,away,味全龍,vrSP6,3,0,nUjcY,李超,0,3,5,21,1,0,1,1,0,0,0,0.000,1.500,3.622,
8ctjA,CPBL-2026-4j,2026,2026-03-22,away,味全龍,vrSP6,4,0,Z4dyf,王定穎,90,1,2,7,0,0,1,0,0,0,0,0.000,1.500,4.622,
8ctjA,CPBL-2026-4j,2026,2026-03-22,away,味全龍,vrSP6,5,0,cloKd,李致霖,40,6,7,26,0,0,1,2,0,0,0,0.000,0.250,2.872,
8ctjA,CPBL-2026-4j,2026,2026-03-22,away,味全龍,vrSP6,6,0,Q5oCF,陳冠偉,59,3,4,15,0,0,0,1,0,0,1,1.800,0.800,2.122,
8ctjA,CPBL-2026-4j,2026,2026-03-22,away,味全龍,vrSP6,7,0,YsKwk,林凱威,99,3,4,16,1,0,0,1,0,0,0,0.000,0.750,3.122,
BFtvb,CPBL-2026-4j,2026,2026-03-22,home,統一7-ELEVEn獅,1K0VJ,1,1,zzvID,獅帝芬,42,15,19,68,4,0,1,4,3,3,0,5.727,1.273,3.667,
BFtvb,CPBL-2026-4j,2026,2026-03-22,home,統一7-ELEVEn獅,1K0VJ,2,0,U4y3P,楊強森,59,3,5,9,3,0,0,0,1,1,0,13.500,4.500,3.122,
BFtvb,CPBL-2026-4j,2026,2026-03-22,home,統一7-ELEVEn獅,1K0VJ,3,0,IvH3O,王鏡銘,41,3,5,16,2,0,0,1,1,1,0,9.000,2.000,1.122,
BFtvb,CPBL-2026-4j,2026,2026-03-22,home,統一7-ELEVEn獅,1K0VJ,4,0,32PTc,江承峰,95,1,2,6,1,0,0,1,0,0,0,0.000,3.000,-2.878,
BFtvb,CPBL-2026-4j,2026,2026-03-22,home,統一7-ELEVEn獅,1K0VJ,5,0,8tDFK,吳承諭,57,2,3,9,1,0,0,1,0,0,0,0.000,1.500,0.122,
BFtvb,CPBL-2026-4j,2026,2026-03-22,home,統一7-ELEVEn獅,1K0VJ,6,0,wtn5T,鄭副豪,48,3,4,17,0,0,0,0,0,0,1,4.500,1.500,6.122,
BFtvb,CPBL-2026-4j,2026,2026-03-22,away,富邦悍將,JqOHE,1,1,JrQiv,威戈神,49,15,21,79,5,0,1,4,1,2,0,1.000,1.000,2.344,
BFtvb,CPBL-2026-4j,2026,2026-03-22,away,富邦悍將,JqOHE,2,0,UtY4A,羅華韋,89,2,4,9,3,0,0,0,1,1,0,13.500,3.000,4.622,
BFtvb,CPBL-2026-4j,2026,2026-03-22,away,富邦悍將,JqOHE,3,0,J4GsF,李建勳,17,4,4,14,0,0,0,0,0,0,0,6.000,1.000,3.789,
BFtvb,CPBL-2026-4j,2026,2026-03-22,away,富邦悍將,JqOHE,4,0,FEwny,賴鴻誠,32,3,3,12,0,0,0,1,0,0,0,0.000,0.000,2.122,
BFtvb,CPBL-2026-4j,2026,2026-03-22,away,富邦悍將,JqOHE,5,0,u7Nvt,張奕,19,3,4,18,1,0,0,1,0,0,0,0.000,1.333,0.122,
qaAVY,CPBL-2026-4j,2026,2026-03-21,home,樂天桃猿,A8lKW,1,1,1Q3sV,威能帝,49,15,20,70,4,0,1,7,1,1,1,2.250,0.875,1.622,
qaAVY,CPBL-2026-4j,2026,2026-03-21,home,樂天桃猿,A8lKW,2,0,Bq4t2,邱駿威,46,3,3,8,0,0,0,0,0,0,0,0.000,0.000,3.122,
qaAVY,CPBL-2026-4j,2026,2026-03-21,home,樂天桃猿,A8lKW,3,0,vY7S,陳柏豪,9,3,4,11,2,0,0,0,1,1,0,4.500,1.250,6.622,
qaAVY,CPBL-2026-4j,2026,2026-03-21,home,樂天桃猿,A8lKW,4,0,Am8Uy,蘇俊璋,00,3,4,14,1,0,0,0,0,0,0,3.375,2.250,4.247,
qaAVY,CPBL-2026-4j,2026,2026-03-21,home,樂天桃猿,A8lKW,5,0,RUZfJ,王奕翔,0,3,5,19,0,0,1,2,0,0,1,0.000,0.333,3.789,
qaAVY,CPBL-2026-4j,2026,2026-03-21,away,富邦悍將,JqOHE,1,1,sGfcd,江國豪,12,18,20,71,1,1,2,4,1,1,1,4.355,1.065,5.928,
qaAVY,CPBL-2026-4j,2026,2026-03-21,away,富邦悍將,JqOHE,2,0,eOCKK,劉昱言,91,2,2,8,0,0,0,0,0,0,0,0.000,0.375,4.247,
qaAVY,CPBL-2026-4j,2026,2026-03-21,away,富邦悍將,JqOHE,3,0,CE17i,林栚呈,94,1,1,5,0,0,0,1,0,0,0,0.000,1.714,2.265,
qaAVY,CPBL-2026-4j,2026,2026-03-21,away,富邦悍將,JqOHE,4,0,u7Nvt,張奕,19,3,5,20,1,0,1,3,0,0,0,0.000,1.500,-0.378,
qaAVY,CPBL-2026-4j,2026,2026-03-21,away,富邦悍將,JqOHE,5,0,Fraw,曾峻岳,60,3,6,26,1,0,1,2,0,0,0,0.000,1.000,3.122,
2hVtR,CPBL-2026-4j,2026,2026-03-21,home,台鋼雄鷹,Zay48,1,1,J4Ca0,黃子鵬,69,15,24,77,6,0,3,3,3,3,1,6.000,1.444,4.566,
2hVtR,CPBL-2026-4j,2026,2026-03-21,home,台鋼雄鷹,Zay48,2,0,y5FKd,李欣穎,18,3,3,7,0,0,0,0,0,0,0,0.000,1.000,2.455,
2hVtR,CPBL-2026-4j,2026,2026-03-21,home,台鋼雄鷹,Zay48,3,0,Zk6YH,黃群,46,3,5,22,2,0,0,0,0,0,0,0.000,2.000,3.122,
2hVtR,CPBL-2026-4j,2026,2026-03-21,home,台鋼雄鷹,Zay48,4,0,FTjP8,韋宏亮,52,3,7,27,2,0,2,0,2,2,0,6.750,2.250,4.872,
2hVtR,CPBL-2026-4j,2026,2026-03-21,home,台鋼雄鷹,Zay48,5,0,nI8wX,施子謙,19,3,3,10,0,0,0,1,0,0,0,0.000,0.300,1.322,
2hVtR,CPBL-2026-4j,2026,2026-03-21,away,味全龍,vrSP6,1,1,qTu2J,曹祐齊,67,9,12,45,1,0,3,0,0,0,0,0.000,1.167,4.455,
2hVtR,CPBL-2026-4j,2026,2026-03-21,away,味全龍,vrSP6,2,0,nUjcY,李超,0,3,5,20,1,0,1,1,0,0,0,0.000,1.333,3.455,
2hVtR,CPBL-2026-4j,2026,2026-03-21,away,味全龍,vrSP6,3,0,x6zws,王伯洋,107,5,7,25,3,0,0,0,1,1,0,4.500,2.000,4.622,
2hVtR,CPBL-2026-4j,2026,2026-03-21,away,味全龍,vrSP6,4,0,pZwDr,林鋅杰,77,4,4,15,0,0,0,2,0,0,0,8.100,1.200,6.122,
2hVtR,CPBL-2026-4j,2026,2026-03-21,away,味全龍,vrSP6,5,0,NHGwk,林子昱,71,3,3,8,0,0,0,0,0,0,0,0.000,0.000,2.122,
2hVtR,CPBL-2026-4j,2026,2026-03-21,away,味全龍,vrSP6,6,0,fmN1q,呂偉晟,39,1,5,16,2,1,1,0,4,4,1,15.429,2.143,12.551,
2hVtR,CPBL-2026-4j,2026,2026-03-21,away,味全龍,vrSP6,7,0,1YOoo,林柏佑,13,1,3,15,2,0,0,0,0,1,0,0.000,1.500,3.122,
ITLSX,CPBL-2026-4j,2026,2026-03-21,home,統一7-ELEVEn獅,1K0VJ,1,1,bWxw6,周彥農,45,9,12,49,4,0,1,1,1,1,0,3.000,1.667,3.455,
ITLSX,CPBL-2026-4j,2026,2026-03-21,home,統一7-ELEVEn獅,1K0VJ,2,0,ux5h3,李承鴻,86,3,5,23,0,0,2,0,0,0,0,0.000,2.000,9.122,
ITLSX,CPBL-2026-4j,2026,2026-03-21,home,統一7-ELEVEn獅,1K0VJ,3,0,bFe80,高偉強,63,3,7,26,2,0,1,0,1,2,0,5.400,2.400,3.722,
ITLSX,CPBL-2026-4j,2026,2026-03-21,home,統一7-ELEVEn獅,1K0VJ,4,0,q8Pn8,黃竣彥,40,3,4,20,0,0,1,1,0,0,0,0.000,1.500,6.122,
ITLSX,CPBL-2026-4j,2026,2026-03-21,home,統一7-ELEVEn獅,1K0VJ,5,0,FQ5fV,劉予承,26,3,5,11,1,0,1,0,0,0,0,0.000,1.667,3.122,
ITLSX,CPBL-2026-4j,2026,2026-03-21,home,統一7-ELEVEn獅,1K0VJ,6,0,yvYke,邱浩鈞,37,3,4,11,1,0,0,0,0,0,0,3.375,2.250,3.497,
ITLSX,CPBL-2026-4j,2026,2026-03-21,home,統一7-ELEVEn獅,1K0VJ,7,0,h33vK,鍾允華,29,3,4,13,1,0,0,1,0,0,0,0.000,0.500,2.122,
ITLSX,CPBL-2026-4j,2026,2026-03-21,away,中信兄弟,4hMrL,1,1,upBvv,羅戈,32,14,17,74,3,0,0,7,2,2,0,1.543,0.771,1.151,
ITLSX,CPBL-2026-4j,2026,2026-03-21,away,中信兄弟,4hMrL,2,0,LOhAM,伍立辰,83,1,2,7,1,0,0,0,0,0,0,2.250,2.000,2.872,
ITLSX,CPBL-2026-4j,2026,2026-03-21,away,中信兄弟,4hMrL,3,0,NiqAD,陳琥,62,3,5,15,1,0,1,0,1,1,0,3.000,1.667,3.455,
ITLSX,CPBL-2026-4j,2026,2026-03-21,away,中信兄弟,4hMrL,4,0,qQixh,呂彥青,58,3,7,29,4,0,0,0,3,3,0,11.250,2.000,5.872,
ITLSX,CPBL-2026-4j,2026,2026-03-21,away,中信兄弟,4hMrL,5,0,k1NGO,謝榮豪,79,3,4,16,1,0,0,1,0,0,0,3.375,1.875,1.997,
vwgA3,CPBL-2026-4j,2026,2026-03-20,home,台鋼雄鷹,Zay48,1,1,mxPQL,艾速特,30,14,16,68,2,0,1,5,0,0,0,0.000,0.783,1.557,
vwgA3,CPBL-2026-4j,2026,2026-03-20,home,台鋼雄鷹,Zay48,2,0,nVk1Q,陳柏清,66,7,8,28,2,0,0,2,0,0,0,0.000,0.955,2.167,
vwgA3,CPBL-2026-4j,2026,2026-03-20,home,台鋼雄鷹,Zay48,3,0,DghS4,陳冠豪,28,2,5,25,2,0,1,0,2,2,0,9.000,1.500,2.622,
vwgA3,CPBL-2026-4j,2026,2026-03-20,home,台鋼雄鷹,Zay48,4,0,nI8wX,施子謙,19,1,1,3,0,0,0,0,0,0,0,0.000,0.429,1.408,
vwgA3,CPBL-2026-4j,2026,2026-03-20,home,台鋼雄鷹,Zay48,5,0,FEjzB,林詩翔,14,3,6,15,3,0,0,0,1,1,0,3.000,2.333,5.122,
vwgA3,CPBL-2026-4j,2026,2026-03-20,away,中信兄弟,4hMrL,1,1,EsmS7,德保拉,46,9,14,45,6,0,0,1,2,2,2,6.000,2.000,4.455,
vwgA3,CPBL-2026-4j,2026,2026-03-20,away,中信兄弟,4hMrL,2,0,fQkh6,陶樂,24,6,7,28,0,0,1,0,0,0,0,3.600,1.200,5.122,
vwgA3,CPBL-2026-4j,2026,2026-03-20,away,中信兄弟,4hMrL,3,0,qQixh,呂彥青,58,3,5,16,2,1,0,1,1,1,0,6.000,1.333,6.789,
vwgA3,CPBL-2026-4j,2026,2026-03-20,away,中信兄弟,4hMrL,4,0,EIhcu,李振昌,21,1,5,29,2,0,1,0,2,2,1,11.571,2.571,4.836,
vwgA3,CPBL-2026-4j,2026,2026-03-20,away,中信兄弟,4hMrL,5,0,WO2Zq,陳冠穎,81,2,2,9,0,0,0,0,0,0,0,3.000,1.667,-0.211,
vwgA3,CPBL-2026-4j,2026,2026-03-20,away,中信兄弟,4hMrL,6,0,b76lK,王凱程,15,3,4,20,1,0,0,2,0,0,0,0.000,1.000,0.789,
D5QC0,CPBL-2026-4j,2026,2026-03-20,home,統一7-ELEVEn獅,1K0VJ,1,1,hbyHr,張宥謙,16,16,22,75,3,0,2,3,0,1,0,0.000,0.677,2.735,
D5QC0,CPBL-2026-4j,2026,2026-03-20,home,統一7-ELEVEn獅,1K0VJ,2,0,Moakz,林原裕,19,2,4,12,2,0,0,0,1,1,0,5.400,3.000,3.722,
D5QC0,CPBL-2026-4j,2026,2026-03-20,home,統一7-ELEVEn獅,1K0VJ,3,0,Osr68,李其峰,30,3,4,15,1,0,0,0,0,0,0,3.000,1.000,2.455,
D5QC0,CPBL-2026-4j,2026,2026-03-20,home,統一7-ELEVEn獅,1K0VJ,4,0,YG0gn,辛俊昇,69,3,4,13,1,0,0,1,0,0,0,2.700,1.200,2.822,
D5QC0,CPBL-2026-4j,2026,2026-03-20,home,統一7-ELEVEn獅,1K0VJ,5,0,Qmj7D,髙塩將樹,28,3,8,26,5,0,0,0,3,3,0,6.750,2.750,2.622,
D5QC0,CPBL-2026-4j,2026,2026-03-20,away,樂天桃猿,A8lKW,1,1,1KPap,曾家輝,44,12,17,63,4,0,1,4,2,2,0,2.571,0.857,2.408,
D5QC0,CPBL-2026-4j,2026,2026-03-20,away,樂天桃猿,A8lKW,2,0,yhCr,林子崴,54,9,11,37,3,0,0,2,1,1,0,1.500,0.667,2.455,
D5QC0,CPBL-2026-4j,2026,2026-03-20,away,樂天桃猿,A8lKW,3,0,V8XLP,陳冠宇,17,3,5,19,1,0,0,2,0,0,1,4.500,1.000,9.122,
D5QC0,CPBL-2026-4j,2026,2026-03-20,away,樂天桃猿,A8lKW,4,0,JYGnI,莊昕諺,77,3,5,19,2,0,0,1,1,1,0,3.000,1.000,1.789,
gsK1D,CPBL-2026-4j,2026,2026-03-20,home,味全龍,vrSP6,1,1,Oo3kC,郭郁政,17,9,13,38,3,0,0,2,1,2,0,3.000,1.000,1.789,
gsK1D,CPBL-2026-4j,2026,2026-03-20,home,味全龍,vrSP6,2,0,QyYQE,蔣銲,33,12,12,53,1,0,1,6,0,0,0,0.000,0.500,0.872,
gsK1D,CPBL-2026-4j,2026,2026-03-20,home,味全龍,vrSP6,3,0,NriyJ,張鈞守,74,3,4,17,0,0,1,0,0,0,0,0.000,0.667,3.789,
gsK1D,CPBL-2026-4j,2026,2026-03-20,home,味全龍,vrSP6,4,0,Q5oCF,陳冠偉,59,3,5,28,2,0,0,2,0,0,0,2.250,1.000,1.622,
gsK1D,CPBL-2026-4j,2026,2026-03-20,home,味全龍,vrSP6,5,0,YsKwk,林凱威,99,3,4,15,0,0,1,0,0,1,0,0.000,0.667,3.789,
gsK1D,CPBL-2026-4j,2026,2026-03-20,away,富邦悍將,JqOHE,1,1,v1Pw4,李東洺,66,18,23,73,6,0,1,1,2,2,1,5.400,1.400,3.722,
gsK1D,CPBL-2026-4j,2026,2026-03-20,away,富邦悍將,JqOHE,2,0,UtY4A,羅華韋,89,3,3,5,0,0,0,0,0,0,0,13.500,2.250,5.372,
gsK1D,CPBL-2026-4j,2026,2026-03-20,away,富邦悍將,JqOHE,3,0,FEwny,賴鴻誠,32,3,3,11,0,0,0,0,0,0,0,0.000,0.000,3.122,
gsK1D,CPBL-2026-4j,2026,2026-03-20,away,富邦悍將,JqOHE,4,0,bNFyN,廖任磊,13,3,4,18,1,0,0,2,0,0,0,0.000,0.333,1.122,
gsK1D,CPBL-2026-4j,2026,2026-03-20,away,富邦悍將,JqOHE,5,0,Fraw,曾峻岳,60,3,4,15,0,0,1,0,0,0,0,0.000,0.500,3.622,
lY9fm,CPBL-2026-4j,2026,2026-03-18,home,統一7-ELEVEn獅,1K0VJ,1,1,TcTH,郭俊麟,75,13,17,51,5,0,0,1,1,1,0,1.038,1.385,2.660,
lY9fm,CPBL-2026-4j,2026,2026-03-18,home,統一7-ELEVEn獅,1K0VJ,2,0,h33vK,鍾允華,29,2,2,8,0,0,0,0,0,0,0,0.000,0.333,2.455,
lY9fm,CPBL-2026-4j,2026,2026-03-18,home,統一7-ELEVEn獅,1K0VJ,3,0,CvkZv,布雷克,50,12,15,53,4,0,0,4,1,1,0,2.250,1.000,1.122,
lY9fm,CPBL-2026-4j,2026,2026-03-18,away,味全龍,vrSP6,1,1,7SbFo,曾仁和,55,9,12,39,3,0,0,1,1,1,1,3.000,1.000,3.455,
lY9fm,CPBL-2026-4j,2026,2026-03-18,away,味全龍,vrSP6,2,0,wb3hW,張景淯,51,3,5,19,1,0,2,0,1,1,0,9.000,3.000,9.122,
lY9fm,CPBL-2026-4j,2026,2026-03-18,away,味全龍,vrSP6,3,0,fmN1q,呂偉晟,39,3,3,8,0,0,0,0,0,0,0,0.000,1.000,4.622,
lY9fm,CPBL-2026-4j,2026,2026-03-18,away,味全龍,vrSP6,4,0,Z4dyf,王定穎,90,3,4,18,0,0,1,2,0,0,0,0.000,1.000,2.122,
lY9fm,CPBL-2026-4j,2026,2026-03-18,away,味全龍,vrSP6,5,0,C6A1j,陳禹勳,5,3,6,19,3,0,0,0,2,2,0,18.000,3.000,3.122,
lY9fm,CPBL-2026-4j,2026,2026-03-18,away,味全龍,vrSP6,6,0,YsKwk,林凱威,99,3,3,13,0,0,0,1,0,0,0,0.000,0.500,2.622,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,home,樂天桃猿,A8lKW,1,1,FE1OI,麥斯威尼,20,12,17,57,2,0,3,1,1,1,0,1.500,0.833,3.289,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,home,樂天桃猿,A8lKW,2,0,a5fxm,陳克羿,19,1,6,22,2,0,3,0,3,3,0,19.286,4.714,11.693,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,home,樂天桃猿,A8lKW,3,0,znpvb,盧冠宇,82,5,5,19,1,0,0,0,0,0,0,0.000,0.750,3.122,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,home,樂天桃猿,A8lKW,4,0,Qxjh1,舒治浩,1,1,8,30,5,0,2,0,7,7,0,60.750,6.750,17.372,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,home,樂天桃猿,A8lKW,5,0,Am8Uy,蘇俊璋,00,2,5,19,2,0,0,0,0,1,0,5.400,3.000,4.922,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,home,樂天桃猿,A8lKW,6,0,RUZfJ,王奕翔,0,3,3,8,0,0,0,0,0,0,0,0.000,0.000,3.122,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,home,樂天桃猿,A8lKW,7,0,8wmMR,王志煊,64,2,4,16,1,0,1,1,0,0,0,0.000,1.500,3.122,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,home,樂天桃猿,A8lKW,8,0,8QSUU,賴胤豪,63,1,1,4,0,0,0,0,0,0,0,10.800,3.000,3.122,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,away,中信兄弟,4hMrL,1,1,PtGe1,勝騎士,30,12,16,41,3,0,0,3,0,3,0,0.000,0.750,1.622,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,away,中信兄弟,4hMrL,2,0,qJRgp,余謙,49,3,3,11,0,0,0,1,0,0,0,6.000,1.333,2.122,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,away,中信兄弟,4hMrL,3,0,k1NGO,謝榮豪,79,2,5,21,2,0,1,0,1,2,0,5.400,2.400,2.522,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,away,中信兄弟,4hMrL,4,0,WO2Zq,陳冠穎,81,1,2,3,1,0,0,0,0,0,0,3.857,2.143,-1.164,
Yyyuz,CPBL-2026-4j,2026,2026-03-18,away,中信兄弟,4hMrL,5,0,NiqAD,陳琥,62,3,4,15,2,0,0,0,0,0,0,0.000,1.500,2.122,
